#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-04-21 18:42:36
2017-04-22 05:10:26 118.67.248.120 GET /robots.txt - 80 - 208.43.225.85 Mozilla/5.0+(compatible;+SiteExplorer/1.1b;++http://siteexplorer.info/Backlink-Checker-Spider/) 404 0 2 522
2017-04-22 05:10:31 118.67.248.120 GET /index.html - 80 - 208.43.225.85 Mozilla/5.0+(compatible;+SiteExplorer/1.1b;++http://siteexplorer.info/Backlink-Checker-Spider/) 200 0 0 764
2017-04-22 05:10:35 118.67.248.120 GET /price.html - 80 - 208.43.225.85 Mozilla/5.0+(compatible;+SiteExplorer/1.1b;++http://siteexplorer.info/Backlink-Checker-Spider/) 200 0 0 389
2017-04-22 05:10:40 118.67.248.120 GET /services.html - 80 - 208.43.225.85 Mozilla/5.0+(compatible;+SiteExplorer/1.1b;++http://siteexplorer.info/Backlink-Checker-Spider/) 200 0 0 495
2017-04-22 05:10:45 118.67.248.120 GET /projects.html - 80 - 208.43.225.85 Mozilla/5.0+(compatible;+SiteExplorer/1.1b;++http://siteexplorer.info/Backlink-Checker-Spider/) 200 0 0 309
2017-04-22 05:10:49 118.67.248.120 GET /about.html - 80 - 208.43.225.85 Mozilla/5.0+(compatible;+SiteExplorer/1.1b;++http://siteexplorer.info/Backlink-Checker-Spider/) 200 0 0 289
2017-04-22 05:10:54 118.67.248.120 GET /wallpapers.html - 80 - 208.43.225.85 Mozilla/5.0+(compatible;+SiteExplorer/1.1b;++http://siteexplorer.info/Backlink-Checker-Spider/) 200 0 0 287
2017-04-22 05:10:59 118.67.248.120 GET /contact.html - 80 - 208.43.225.85 Mozilla/5.0+(compatible;+SiteExplorer/1.1b;++http://siteexplorer.info/Backlink-Checker-Spider/) 200 0 0 307
2017-04-22 05:26:08 118.67.248.120 GET /robots.txt - 80 - 66.249.75.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) 404 0 2 483
2017-04-22 05:26:09 118.67.248.120 GET /aboutus.html - 80 - 66.249.75.62 Mozilla/5.0+(Linux;+Android+6.0.1;+Nexus+5X+Build/MMB29P)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/41.0.2272.96+Mobile+Safari/537.36+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) 200 0 0 931
2017-04-22 05:27:16 118.67.248.120 GET /robots.txt - 80 - 66.249.69.51 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) 404 0 2 470
2017-04-22 05:27:17 118.67.248.120 GET / - 80 - 66.249.69.44 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) 200 0 0 1074
2017-04-22 05:27:28 118.67.248.120 GET /assets/css/bootstrap-theme.css - 80 - 66.249.69.44 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) 200 0 0 280
2017-04-22 05:27:29 118.67.248.120 GET /assets/css/camera.css - 80 - 66.249.69.48 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) 200 0 0 1033
2017-04-22 05:27:30 118.67.248.120 GET /assets/css/bootstrap.min.css - 80 - 66.249.69.44 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) 200 0 0 881
2017-04-22 05:27:31 118.67.248.120 GET /assets/css/font-awesome.min.css - 80 - 66.249.69.44 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) 200 0 0 287
2017-04-22 05:27:31 118.67.248.120 GET /assets/css/style.css - 80 - 66.249.69.44 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) 200 0 0 259
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-04-22 06:35:15
#Fields: date time s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) sc-status sc-substatus sc-win32-status time-taken
2017-04-22 06:35:15 118.67.248.120 GET / - 80 - 51.255.65.75 Mozilla/5.0+(compatible;+AhrefsBot/5.2;++http://ahrefs.com/robot/) 200 0 0 903
2017-04-22 06:35:42 118.67.248.120 GET /robots.txt - 80 - 151.80.39.22 Mozilla/5.0+(compatible;+AhrefsBot/5.2;++http://ahrefs.com/robot/) 404 0 2 347
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-04-22 08:18:35
#Fields: date time s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) sc-status sc-substatus sc-win32-status time-taken
2017-04-22 08:18:34 118.67.248.120 GET /images/img6073656.jpg - 80 - 119.74.10.190 Mozilla/5.0+(Linux;+Android+4.4.2;+SM-T235+Build/KOT49H)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Version/4.0+Chrome/30.0.0.0+Safari/537.36+GSA/6.16.33.16.arm 200 0 0 1634
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-04-22 09:09:56
#Fields: date time s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) sc-status sc-substatus sc-win32-status time-taken
2017-04-22 09:09:56 118.67.248.120 GET /manager/ - 80 - 37.221.246.12 Mozilla/5.0+(Macintosh;+Intel+Mac+OS+X+10_8_6)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/50.0.2696.99+Safari/537.36 404 0 2 899
2017-04-22 09:16:56 118.67.248.120 GET / - 80 - 37.9.113.5 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) 200 0 0 204
2017-04-22 09:17:35 118.67.248.120 GET /robots.txt - 80 - 95.108.179.21 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) 404 0 2 195
2017-04-22 09:17:39 118.67.248.120 GET / - 80 - 141.8.142.48 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) 200 0 0 416
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-04-22 09:58:00
#Fields: date time s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) sc-status sc-substatus sc-win32-status time-taken
2017-04-22 09:57:59 118.67.248.120 GET /images/img6501203.jpg - 80 - 182.48.218.59 Mozilla/5.0+(Windows+NT+6.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/57.0.2987.133+Safari/537.36 200 0 0 748
2017-04-22 09:58:06 118.67.248.120 GET /favicon.ico - 80 - 182.48.218.59 Mozilla/5.0+(Windows+NT+6.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/57.0.2987.133+Safari/537.36 200 0 0 319
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-04-22 10:35:32
#Fields: date time s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) sc-status sc-substatus sc-win32-status time-taken
2017-04-22 10:35:32 118.67.248.120 GET /images/portfolio/img14.jpg - 80 - 51.255.65.224 Mozilla/5.0+(compatible;+AhrefsBot/5.2;++http://ahrefs.com/robot/) 404 0 64 662
2017-04-22 10:43:10 118.67.248.120 GET /assets/js/jquery.mobile.customized.min.js - 80 - 180.76.15.138 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) 200 0 0 708
2017-04-22 10:44:31 118.67.248.120 GET /images/img5794343.jpg - 80 - 27.4.198.10 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/58.0.3029.81+Safari/537.36 200 0 0 189
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-04-22 11:47:05
#Fields: date time s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) sc-status sc-substatus sc-win32-status time-taken
2017-04-22 11:47:05 118.67.248.120 HEAD / - 80 - 65.36.241.48 InternetSeer.com 200 0 0 694
2017-04-22 11:55:07 118.67.248.120 GET /images/img20.jpg - 80 - 40.77.167.9 Mozilla/5.0+(compatible;+bingbot/2.0;++http://www.bing.com/bingbot.htm) 200 0 0 2243
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-04-22 13:55:46
#Fields: date time s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) sc-status sc-substatus sc-win32-status time-taken
2017-04-22 13:55:45 118.67.248.120 GET /robots.txt - 80 - 141.8.142.26 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) 404 0 2 561
2017-04-22 13:55:48 118.67.248.120 GET /images/living_main_header.jpg - 80 - 141.8.142.26 Mozilla/5.0+(compatible;+YandexImages/3.0;++http://yandex.com/bots) 304 0 0 576
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-04-22 15:05:59
#Fields: date time s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) sc-status sc-substatus sc-win32-status time-taken
2017-04-22 15:05:58 118.67.248.120 GET /robots.txt - 80 - 162.210.196.100 Mozilla/5.0+(compatible;+MJ12bot/v1.4.8;+http://mj12bot.com/) 404 0 2 667
2017-04-22 15:06:01 118.67.248.120 GET /contact.html - 80 - 162.210.196.100 Mozilla/5.0+(compatible;+MJ12bot/v1.4.8;+http://mj12bot.com/) 200 0 0 258
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-04-22 15:22:42
#Fields: date time s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) sc-status sc-substatus sc-win32-status time-taken
